token_id	sentence_id	token	BIO_NER_tag
2602	247	Day	O
2603	247	at	O
2604	247	T	O
2605	247	.	O
2606	248	epic	O
2607	248	interview	O
2608	248	and	O
2609	248	photo	O
2610	248	shoot	O
2611	248	with	O
2612	248	Marie	B-COMPANY
2613	248	Clair	I-COMPANY
2614	248	.	O
2615	249	@OHEMMGEEZY	O
2616	249	You	O
2617	249	all	O
2618	249	need	O
2619	249	to	O
2620	249	know	O
2621	249	justin	B-PERSON
2622	249	isnt	O
2623	249	the	O
2624	249	innocent	O
2625	249	16	O
2626	249	year	O
2627	249	old	O
2628	249	boy	O
2629	249	you	O
2630	249	think	O
2631	249	he	O
2632	249	is	O
2633	249	he	O
2634	249	has	O
2635	249	to	O
2636	249	be	O
2637	249	like	O
2638	249	that	O
2639	249	and	O
2640	249	'	O
2641	249	love	O
2642	249	'	O
2643	249	his	O
2644	249	fans	O
2645	249	so	O
2646	249	...	O
2647	250	Soulja	B-PERSON
2648	250	Boy	I-PERSON
2649	250	|	O
2650	250	TheDeAndreWay	O
2651	250	.	O
2652	251	com	O
2653	251	-	O
2654	251	The	O
2655	251	DeAndre	O
2656	251	Way	O
2657	251	in	O
2658	251	stores	O
2659	251	Nov	O
2660	251	.	O
2661	252	2	O
2662	252	,	O
2663	252	2010	O
2664	252	http://t.co/woAiLlZ	O
2665	253	via	O
2666	253	@SouljaBoy	O
2667	253	Is	O
2668	253	Joaquin	B-PERSON
2669	253	Phoenix	I-PERSON
2670	253	Our	O
2671	253	Modern	O
2672	253	Day	O
2673	253	Andy	B-PERSON
2674	253	Kaufman	I-PERSON
2675	253	?:	O
2676	254	...	O
2677	255	the	O
2678	255	bizarre	O
2679	255	events	O
2680	255	leading	O
2681	255	up	O
2682	255	to	O
2683	255	this	O
2684	255	moment	O
2685	255	,	O
2686	255	the	O
2687	255	movie	O
2688	255	could	O
2689	255	...	O
2690	256	http://bit.ly/aUZ2on	O
2691	257	I	O
2692	257	like	O
2693	257	@SouljaBoy	O
2694	257	songs	O
2695	257	after	O
2696	257	a	O
2697	257	few	O
2698	257	drinks	O
2699	257	800	O
2700	257	miles	O
2701	257	to	O
2702	257	see	O
2703	257	clients	O
2704	257	,	O
2705	257	3	O
2706	257	ACC	O
2707	257	candidate/commissioner	O
2708	257	meetings	O
2709	257	,	O
2710	257	big	O
2711	257	press	O
2712	257	release	O
2713	257	,	O
2714	257	making	O
2715	257	it	O
2716	257	to	O
2717	257	Friday	O
2718	257	..	O
2719	258	PRICELESS	O
2720	258	!	O
2721	259	@Zerinaakers	O
2722	259	talking	O
2723	259	about	O
2724	259	as	O
2725	259	far	O
2726	259	as	O
2727	259	shooting	O
2728	259	for	O
2729	259	location	O
2730	259	its	O
2731	259	going	O
2732	259	to	O
2733	259	be	O
2734	259	on	O
2735	259	#Vh1	B-COMPANY
2736	259	so	O
2737	259	by	O
2738	259	the	O
2739	259	end	O
2740	259	of	O
2741	259	the	O
2742	259	month	O
2743	259	i	O
2744	259	should	O
2745	259	know	O
2746	259	something	O
2747	259	Branching	O
2748	259	out	O
2749	259	from	O
2750	259	Lincoln	B-PRODUCT
2751	259	park	I-PRODUCT
2752	259	after	I-PRODUCT
2753	259	dark	I-PRODUCT
2754	259	...	O
2755	260	Hello	O
2756	260	""""	O
2757	260	Russian	B-PRODUCT
2758	260	navy	I-PRODUCT
2759	260	""""	O
2760	260	it	O
2761	260	's	O
2762	260	like	O
2763	260	the	O
2764	260	same	O
2765	260	thing	O
2766	260	but	O
2767	260	with	O
2768	260	glitter	O
2769	260	!	O
2770	261	@jackjohnson	O
2771	261	where	O
2772	261	can	O
2773	261	I	O
2774	261	get	O
2775	261	the	O
2776	261	official	O
2777	261	set	O
2778	261	list	O
2779	261	to	O
2780	261	the	O
2781	261	show	O
2782	261	at	O
2783	261	Berkeley	B-GEO-LOC
2784	261	in	O
2785	261	Oct	O
2786	261	6th	O
2787	261	?!	O
2788	262	LOL	O
2789	262	A-W-E-S-O-M-E	O
2790	262	!!	O
2791	263	btw	O
2792	263	,	O
2793	263	totally	O
2794	263	agree	O
2795	263	RT	O
2796	263	@fanoffob	O
2797	263	Fall	B-MUSICARTIST
2798	263	Out	I-MUSICARTIST
2799	263	Boy	I-MUSICARTIST
2800	263	is	O
2801	263	gay	O
2802	263	#reallymeans	O
2803	263	I	O
2804	263	'm	O
2805	263	secretly	O
2806	263	a	O
2807	263	big	O
2808	263	time	O
2809	263	fan	O
2810	263	.	O
2811	264	[	O
2812	264	GigaOM	O
2813	264	]	O
2814	264	DRM	O
2815	264	FAIL	O
2816	264	:	O
2817	264	Five	O
2818	264	Broken	O
2819	264	Copy	O
2820	264	Protection	O
2821	264	Schemes	O
2822	264	:	O
2823	264	This	O
2824	264	week	O
2825	264	,	O
2826	264	we	O
2827	264	learned	O
2828	264	that	O
2829	264	the	O
2830	264	HDCP	O
2831	264	copy	O
2832	264	protection	O
2833	264	scheme	O
2834	264	...	O
2835	265	http://bit.ly/blWf0e	O
2836	266	OMG	O
2837	266	!	O
2838	267	Miley	B-PERSON
2839	267	Cyrus	I-PERSON
2840	267	Has	O
2841	267	A	O
2842	267	14-Year-Old	O
2843	267	Stalker	O
2844	267	!:	O
2845	268	First	O
2846	268	Paris	B-PERSON
2847	268	Hilton	I-PERSON
2848	268	,	O
2849	268	now	O
2850	268	Miley	B-PERSON
2851	268	Cyrus	I-PERSON
2852	268	!	O
2853	269	Cops	O
2854	269	responded	O
2855	269	to	O
2856	269	a	O
2857	269	break	O
2858	269	in	O
2859	269	cal	O
2860	269	...	O
2861	270	http://bit.ly/cd6OPC	O
2862	271	@MikePortnoy	O
2863	271	I	O
2864	271	got	O
2865	271	slapped	O
2866	271	in	O
2867	271	the	O
2868	271	face	O
2869	271	the	O
2870	271	other	O
2871	271	day	O
2872	271	by	O
2873	271	a	O
2874	271	few	O
2875	271	DT	B-MUSICARTIST
2876	271	fans	O
2877	271	because	O
2878	271	I	O
2879	271	said	O
2880	271	you	O
2881	271	were	O
2882	271	awesome	O
2883	271	for	O
2884	271	joining	O
2885	271	A7X	O
2886	271	.	O
2887	272	So	O
2888	272	worth	O
2889	272	it	O
2890	272	.	O
2891	273	foREVer	O
2892	273	!	O
2893	274	#MedicalJobs	O
2894	274	CT/Rad	O
2895	274	Tech	O
2896	274	-	O
2897	274	PRN	O
2898	274	:	O
2899	274	TX-Fort	O
2900	274	Worth	O
2901	274	,	O
2902	274	When	O
2903	274	physicians	O
2904	274	own	O
2905	274	the	O
2906	274	hospital	O
2907	274	,	O
2908	274	the	O
2909	274	latest	O
2910	274	advances	O
2911	274	in	O
2912	274	medical	O
2913	274	s	O
2914	274	...	O
2915	275	http://bit.ly/cVPhNE	O
2916	276	I	O
2917	276	have	O
2918	276	a	O
2919	276	strong	O
2920	276	hunch	O
2921	276	Adam	B-PERSON
2922	276	will	O
2923	276	be	O
2924	276	a	O
2925	276	story	O
2926	276	on	O
2927	276	TMZ	B-TVSHOW
2928	276	tonight	O
2929	276	.	O
2930	277	Gulp	O
2931	277	.	O
2932	278	Rep	O
2933	278	.	O
2934	279	Bono	B-PERSON
2935	279	Mack	I-PERSON
2936	279	to	O
2937	279	criticize	O
2938	279	fellow	O
2939	279	desert	O
2940	279	dweller	O
2941	279	Barbara	B-PERSON
2942	279	Boxer	I-PERSON
2943	279	at	O
2944	279	event	O
2945	279	today	O
2946	279	.	O
2947	280	http://tinyurl.com/2bhyuq7	O
2948	281	LIVESTRONG	B-OTHER
2949	281	Day	I-OTHER
2950	281	is	O
2951	281	10-02-10	O
2952	281	around	O
2953	281	the	O
2954	281	world	O
2955	281	.	O
2956	282	Apparently	O
2957	282	40	O
2958	282	days	O
2959	282	,	O
2960	282	1	O
2961	282	hour	O
2962	282	,	O
2963	282	49	O
2964	282	mins	O
2965	282	and	O
2966	282	36	O
2967	282	seconds	O
2968	282	to	O
2969	282	Doha	B-GEO-LOC
2970	282	....	O
2971	283	It	O
2972	283	's	O
2973	283	official	O
2974	283	.	O
2975	284	Next	O
2976	284	book	O
2977	284	club	O
2978	284	selection	O
2979	284	is	O
2980	284	""""	O
2981	284	Not	B-OTHER
2982	284	a	I-OTHER
2983	284	Genuine	I-OTHER
2984	284	Black	I-OTHER
2985	284	Man	I-OTHER
2986	284	""""	O
2987	284	by	O
2988	284	@BrianCopie	O
2989	284	I	O
2990	284	saw	O
2991	284	the	O
2992	284	show	O
2993	284	a	O
2994	284	few	O
2995	284	years	O
2996	284	ago	O
2997	284	and	O
2998	284	it	O
2999	284	was	O
3000	284	fantastic	O
3001	284	.	O
3002	285	Buffs	O
3003	285	FB	O
3004	285	:	O
3005	285	Giddings	B-GEO-LOC
3006	285	faces	O
3007	285	Elgin	B-GEO-LOC
3008	285	tonite	O
3009	285	@	O
3010	285	Wildcat	B-FACILITY
3011	285	Stadium	I-FACILITY
3012	285	@	O
3013	285	7:30	O
3014	285	.	O
3015	286	The	B-SPORTSTEAM
3016	286	Buffs	I-SPORTSTEAM
3017	286	will	O
3018	286	try	O
3019	286	to	O
3020	286	re-group	O
3021	286	after	O
3022	286	two	O
3023	286	straight	O
3024	286	losses	O
3025	286	.	O
3026	287	Updates	O
3027	287	on	O
3028	287	LCL	B-COMPANY
3029	287	@angelajames	O
3030	287	@roxannestclaire	O
3031	287	I	O
3032	287	have	O
3033	287	n't	O
3034	287	tried	O
3035	287	MAC	B-COMPANY
3036	287	.	O
3037	288	Next	O
3038	288	time	O
3039	288	!	O
3040	289	super	B-PRODUCT
3041	289	nintendo	I-PRODUCT
3042	289	sega	B-PRODUCT
3043	289	genesis	I-PRODUCT
3044	289	,	O
3045	289	when	O
3046	289	i	O
3047	289	was	O
3048	289	dead	O
3049	289	broke	O
3050	289	man	O
3051	289	i	O
3052	289	couldn't	O
3053	289	picture	O
3054	289	this	O
3055	289	!	O
3056	290	#nowplaying	O
3057	290	Juicy	O
3058	290	by	O
3059	290	Biggie	O
3060	290	watching	O
3061	290	the	O
3062	290	VMA	B-TVSHOW
3063	290	pre-show	O
3064	290	again	O
3065	290	lol	O
3066	290	it	O
3067	290	was	O
3068	290	n't	O
3069	290	even	O
3070	290	a	O
3071	290	good	O
3072	290	show	O
3073	290	the	O
3074	290	first	O
3075	290	time	O
3076	290	...	O
3077	291	so	O
3078	291	bored	O
3079	291	!	O
3080	292	Haven't	O
3081	292	tweeted	O
3082	292	since	O
3083	292	june	O
3084	292	wow	O
3085	292	.......................	O
3086	293	but	O
3087	293	I	O
3088	293	did	O
3089	293	get	O
3090	293	a	O
3091	293	facebook	B-COMPANY
3092	293	so	O
3093	293	who	O
3094	293	cares	O
3095	293	about	O
3096	293	twitter	B-COMPANY
3097	293	RT	O
3098	293	@KarlaRay	O
3099	293	:	O
3100	293	What	O
3101	293	a	O
3102	293	day	O
3103	293	in	O
3104	293	#Collier	O
3105	293	!	O
3106	294	Watch	O
3107	294	@NBC2	O
3108	294	at	O
3109	294	6	O
3110	294	for	O
3111	294	details	O
3112	294	on	O
3113	294	the	O
3114	294	latest	O
3115	294	growhouse	O
3116	294	bust	O
3117	294	and	O
3118	294	the	O
3119	294	county	O
3120	294	's	O
3121	294	first-ever	O
3122	294	West	O
3123	294	Nile	O
3124	294	d	O
3125	294	...	O
3126	295	30	O
3127	295	Mosques	O
3128	295	in	O
3129	295	30	O
3130	295	Days	O
3131	295	:	O
3132	295	A	O
3133	295	Trip	O
3134	295	Through	O
3135	295	Islamic	O
3136	295	America	O
3137	295	http://dlvr.it/5RdYv	O
3138	296	Best	O
3139	296	#free	O
3140	296	#livemusic	O
3141	296	in	O
3142	296	#Denver	B-GEO-LOC
3143	296	tonight	O
3144	296	with	O
3145	296	the	O
3146	296	return	O
3147	296	of	O
3148	296	Breaking	B-MUSICARTIST
3149	296	&	I-MUSICARTIST
3150	296	Entering	I-MUSICARTIST
3151	296	.	O
3152	297	Be	O
3153	297	sure	O
3154	297	to	O
3155	297	come	O
3156	297	down	O
3157	297	to	O
3158	297	Hi	B-FACILITY
3159	297	Pac	I-FACILITY
3160	297	and	O
3161	297	check	O
3162	297	it	O
3163	297	out	O
3164	297	!	O
3165	298	3	O
3166	298	tour	O
3167	298	coaches	O
3168	298	with	O
3169	298	a	O
3170	298	police	O
3171	298	escort	O
3172	298	in	O
3173	298	Chapel	B-GEO-LOC
3174	298	Hill	I-GEO-LOC
3175	298	...	O
3176	299	game	O
3177	299	tonight	O
3178	299	?	O
3179	300	@SoccerByIves	O
3180	300	Let	O
3181	300	's	O
3182	300	hope	O
3183	300	the	O
3184	300	Serie	B-OTHER
3185	300	A	I-OTHER
3186	300	continues	O
3187	300	to	O
3188	300	be	O
3189	300	on	O
3190	300	the	O
3191	300	tv	O
3192	300	schedule	O
3193	300	next	O
3194	300	week	O
3195	300	.	O
3196	301	This	O
3197	301	strike	O
3198	301	has	O
3199	301	fans	O
3200	301	of	O
3201	301	Calcio	B-GEO-LOC
3202	301	worried	O
3203	301	....	O
3204	302	I	O
3205	302	just	O
3206	302	took	O
3207	302	""""	O
3208	302	After	O
3209	302	getting	O
3210	302	trampled	O
3211	302	at	O
3212	302	a	O
3213	302	Justin	B-PERSON
3214	302	Bieber	I-PERSON
3215	302	concert	O
3216	302	,	O
3217	302	yoiu	O
3218	302	wake	O
3219	302	up	O
3220	302	and	O
3221	302	"..."""	O
3222	303	and	O
3223	303	got	O
3224	303	:	O
3225	303	Part	O
3226	303	6	O
3227	303	:)	O
3228	303	!	O
3229	304	Try	O
3230	304	it	O
3231	304	:	O
3232	304	http://tinyurl.com/233u5lu	O
3233	305	anyone	O
3234	305	else	O
3235	305	ever	O
3236	305	have	O
3237	305	a	O
3238	305	problem	O
3239	305	moving	O
3240	305	a	O
3241	305	Hyper	B-OTHER
3242	305	V	I-OTHER
3243	305	guest	O
3244	305	from	O
3245	305	a	O
3246	305	server	B-PRODUCT
3247	305	2008	I-PRODUCT
3248	305	to	O
3249	305	server	B-PRODUCT
3250	305	2008	I-PRODUCT
3251	305	R2	I-PRODUCT
3252	305	host	O
3253	305	?	O
3254	306	Having	O
3255	306	strange	O
3256	306	lock	O
3257	306	up	O
3258	306	after	O
3259	306	the	O
3260	306	move	O
3261	306	..	O
3262	307	@jaredleto	O
3263	307	...	O
3264	308	ive	O
3265	308	been	O
3266	308	to	O
3267	308	13	O
3268	308	30stm	B-MUSICARTIST
3269	308	concerts	O
3270	308	now	O
3271	308	and	O
3272	308	you	O
3273	308	never	O
3274	308	got	O
3275	308	me	O
3276	308	on	O
3277	308	stage	O
3278	308	during/before	O
3279	308	kings	B-MUSICARTIST
3280	308	and	I-MUSICARTIST
3281	308	queens	I-MUSICARTIST
3282	308	:(	O
3283	308	Time	B-COMPANY
3284	308	Warner	I-COMPANY
3285	308	Cable	I-COMPANY
3286	308	Boycotting	O
3287	308	Epix	B-OTHER
3288	308	Movie	I-OTHER
3289	308	Channel	I-OTHER
3290	308	Because	O
3291	308	It	O
3292	308	Did	O
3293	308	A	O
3294	308	Deal	O
3295	308	With	O
3296	308	Netflix	B-COMPANY
3297	308	http://dlvr.it/5RgcL	O
3298	309	RT	O
3299	309	@TRAEABN	O
3300	309	Headed	O
3301	309	to	O
3302	309	Shreveport	B-GEO-LOC
3303	309	then	O
3304	309	Lake	B-GEO-LOC
3305	309	Charles	I-GEO-LOC
3306	309	-might	O
3307	309	as	O
3308	309	well	O
3309	309	shoot	O
3310	309	through	O
3311	309	dat	O
3312	309	#BMT	O
3313	309	after	O
3314	309	the	O
3315	309	slab	O
3316	309	show	O
3317	309	in	O
3318	309	Lake	B-GEO-LOC
3319	309	Charles	I-GEO-LOC
3320	309	..	O
3321	310	Bestfriend	O
3322	310	HouseTonight	O
3323	310	Til	O
3324	310	Sunday	O
3325	310	Route	O
3326	310	66	O
3327	310	Tomarrow	O
3328	310	Wit	O
3329	310	The	O
3330	310	Cuhzans	O
3331	310	,	O
3332	310	Bestfriend<Ride	O
3333	310	Or	O
3334	310	Die	O
3335	310	.	O
3336	311	Fuxx	O
3337	311	Widd	O
3338	311	IHT	O
3339	311	MODEL'$$	O
3340	311	Repp	O
3341	311	:)	O
3342	311	RT	O
3343	311	@robmoysey	O
3344	311	Eyeopener	B-SPORTSTEAM
3345	311	vs	O
3346	311	.	O
3347	312	Ryerson	B-SPORTSTEAM
3348	312	Quidditch	I-SPORTSTEAM
3349	312	team	O
3350	312	this	O
3351	312	Sunday	O
3352	312	at	O
3353	312	4	O
3354	312	p.m.	O
3355	313	Anyone	O
3356	313	know	O
3357	313	where	O
3358	313	to	O
3359	313	get	O
3360	313	cheap	O
3361	313	brooms	O
3362	313	?	O
3363	314	#Ryerson	O
3364	314	@RUQuidditch	O
3365	314	#Rams	O
3366	314	Lots	O
3367	314	of	O
3368	314	Merlot	B-PRODUCT
3369	314	on	O
3370	314	Thursday	O
3371	314	night	O
3372	314	means	O
3373	314	tired	O
3374	314	London	O
3375	314	Ladies	O
3376	314	are	O
3377	314	in	O
3378	314	bed	O
3379	314	by	O
3380	314	23.19	O
3381	315	on	O
3382	315	the	O
3383	315	Friday	O
3384	315	.	O
3385	316	Listening	O
3386	316	to	O
3387	316	the	O
3388	316	arts	O
3389	316	show	O
3390	316	on	O
3391	316	@BBCRadio4	O
3392	316	.	O
3393	317	@chrislhayes	O
3394	317	That	O
3395	317	's	O
3396	317	nothing	O
3397	317	compared	O
3398	317	to	O
3399	317	the	O
3400	317	LaserDiscs	O
3401	317	I	O
3402	317	picked	O
3403	317	up	O
3404	317	at	O
3405	317	goodwill	O
3406	317	the	O
3407	317	other	O
3408	317	day	O
3409	317	.	O
3410	318	Completely	O
3411	318	useless	O
3412	318	those	O
3413	318	.	O
3414	319	Really	O
3415	319	hope	O
3416	319	I	O
3417	319	can	O
3418	319	get	O
3419	319	to	O
3420	319	@glasgowfilm	O
3421	319	for	O
3422	319	Winter	B-MOVIE
3423	319	's	I-MOVIE
3424	319	Bone	I-MOVIE
3425	319	-	O
3426	319	need	O
3427	319	to	O
3428	319	get	O
3429	319	on	O
3430	319	with	O
3431	319	job	O
3432	319	applications	O
3433	319	tonight	O
3434	319	then	O
3435	319	!	O
3436	320	Trailer	O
3437	320	:	O
3438	320	http://bit.ly/bhUlum	O
3439	321	DITR	O
3440	321	REI	O
3441	321	Update	O
3442	321	:	O
3443	321	California	B-GEO-LOC
3444	321	Home	O
3445	321	Sales	O
3446	321	Decline	O
3447	321	Year-Over-Year	O
3448	321	:	O
3449	321	By	O
3450	321	Michael	B-PERSON
3451	321	Kraus	I-PERSON
3452	321	on	O
3453	321	September	O
3454	321	17	O
3455	321	...	O
3456	322	http://bit.ly/96Zavf	O
3457	323	#realestate	O
3458	323	#invest	O
3459	323	Why	O
3460	323	do	O
3461	323	that	O
3462	323	to	O
3463	323	begin	O
3464	323	with	O
3465	323	?	O
3466	324	lols	O
3467	324	.	O
3468	325	@mggykills	O
3469	325	@dieSIBdie	O
3470	325	When	O
3471	325	on	O
3472	325	vacation	O
3473	325	in	O
3474	325	Cebu	B-GEO-LOC
3475	325	,	O
3476	325	you	O
3477	325	do	O
3478	325	not	O
3479	325	sniff	O
3480	325	your	O
3481	325	roommate	O
3482	325	's	O
3483	325	boxers	O
3484	325	.	O
3485	326	#rulesbetweenmen	O
3486	326	RT	O
3487	326	@PLLGirls	O
3488	326	:	O
3489	326	Episodes	O
3490	326	1-10	O
3491	326	of	O
3492	326	Pretty	B-TVSHOW
3493	326	Little	I-TVSHOW
3494	326	Liars	I-TVSHOW
3495	326	will	O
3496	326	air	O
3497	326	in	O
3498	326	the	O
3499	326	UK	B-GEO-LOC
3500	326	on	O
3501	326	October	O
3502	326	18	O
3503	326	!	O
3504	327	Playboy	B-COMPANY
3505	327	-	O
3506	327	10	O
3507	327	October	O
3508	327	2010	O
3509	327	Slovenia	B-GEO-LOC
3510	327	:	O
3511	327	Playboy	B-COMPANY
3512	327	-	O
3513	327	10	O
3514	327	October	O
3515	327	2010	O
3516	327	SloveniaSlovene	O
3517	327	|	O
3518	327	138	O
3519	327	pages	O
3520	327	|	O
3521	327	PDF	O
3522	327	|	O
3523	327	39.45	O
3524	328	Mb	O
3525	328	http://bit.ly/aJILb4	O
3526	329	Looking	O
3527	329	for	O
3528	329	something	O
3529	329	to	O
3530	329	do	O
3531	329	tonight	O
3532	329	?	O
3533	330	Samuel	B-PERSON
3534	330	Savoirfaire	I-PERSON
3535	330	Williams	I-PERSON
3536	330	at	O
3537	330	Potbelly	B-FACILITY
3538	330	Lincoln	I-FACILITY
3539	330	Park	I-FACILITY
3540	330	in	O
3541	330	Chicago	B-GEO-LOC
3542	330	,	O
3543	330	IL	B-GEO-LOC
3544	330	http://bit.ly/bKMFgi	O
3545	331	@LesColyer	O
3546	331	Who	O
3547	331	do	O
3548	331	you	O
3549	331	film	O
3550	331	for	O
3551	331	?	O
3552	332	I	O
3553	332	was	O
3554	332	on	O
3555	332	SKY	B-OTHER
3556	332	news	I-OTHER
3557	332	2	O
3558	332	weeks	O
3559	332	ago	O
3560	332	#checkmeout	O
3561	332	BORDER	B-MUSICARTIST
3562	332	LINEA	I-MUSICARTIST
3563	332	IS	O
3564	332	TONIGHT	O
3565	332	!	O
3566	333	9	O
3567	333	p.m.	O
3568	334	to	O
3569	334	2	O
3570	334	a.m.	O
3571	335	NO	O
3572	335	COVER	O
3573	335	.	O
3574	336	Come	O
3575	336	by	O
3576	336	and	O
3577	336	see	O
3578	336	local	O
3579	336	musicians	O
3580	336	and	O
3581	336	artists	O
3582	336	showcased	O
3583	336	at	O
3584	336	Limelight	B-FACILITY
3585	336	on	O
3586	336	St	B-GEO-LOC
3587	336	.	I-GEO-LOC
3588	337	Mary's.	I-GEO-LOC
3589	338	I	O
3590	338	've	O
3591	338	got	O
3592	338	a	O
3593	338	theory	O
3594	338	that	O
3595	338	if	O
3596	338	you	O
3597	338	give	O
3598	338	100%	O
3599	338	all	O
3600	338	of	O
3601	338	the	O
3602	338	time	O
3603	338	,	O
3604	338	somehow	O
3605	338	things	O
3606	338	will	O
3607	338	work	O
3608	338	out	O
3609	338	in	O
3610	338	the	O
3611	338	end	O
3612	338	.	O
3613	339	-Larry	B-PERSON
3614	339	Bird	I-PERSON
3615	339	preciso	O
3616	339	de	O
3617	339	um	O
3618	339	BG	O
3619	339	do	O
3620	339	all	O
3621	339	time	O
3622	339	low	O
3623	339	ou	O
3624	339	do	O
3625	339	the	O
3626	339	maine	O
3627	339	:	O
3628	339	Good	O
3629	339	golly	O
3630	339	.	O
3631	340	Who	O
3632	340	left	O
3633	340	the	O
3634	340	candy	O
3635	340	in	O
3636	340	the	O
3637	340	lunchroom	O
3638	340	.	O
3639	341	May	O
3640	341	set	O
3641	341	a	O
3642	341	world	O
3643	341	record	O
3644	341	for	O
3645	341	the	O
3646	341	most	O
3647	341	Sour	B-PRODUCT
3648	341	Patch	I-PRODUCT
3649	341	kids	I-PRODUCT
3650	341	eaten	O
3651	341	by	O
3652	341	an	O
3653	341	individual	O
3654	341	!	O
3655	342	Football	O
3656	342	game	O
3657	342	tonight	O
3658	342	with	O
3659	342	mariaelena	B-PERSON
3660	342	,	O
3661	342	sarah	B-PERSON
3662	342	,	O
3663	342	and	O
3664	342	brittany	B-PERSON
3665	342	!	O
3666	343	Mood	O
3667	343	:	O
3668	343	excited	O
3669	343	!!	O
3670	344	GOO	O
3671	344	WB	B-SPORTSTEAM
3672	344	WILDCATS	I-SPORTSTEAM
3673	344	!	O
3674	345	I	O
3675	345	called	O
3676	345	my	O
3677	345	sister	O
3678	345	and	O
3679	345	she	O
3680	345	asked	O
3681	345	why	O
3682	345	i	O
3683	345	want	O
3684	345	a	O
3685	345	mcdonalds	B-COMPANY
3686	345	at	O
3687	345	this	O
3688	345	time	O
3689	345	of	O
3690	345	nigh	O
3691	345	t.i	O
3692	346	said	O
3693	346	'	O
3694	346	blame	O
3695	346	rose	B-PERSON
3696	346	'	O
3697	346	she	O
3698	346	said	O
3699	346	'	O
3700	346	who	O
3701	346	's	O
3702	346	rose	B-PERSON
3703	346	?'	O
3704	347	lmao	O
3705	347	Blades	B-SPORTSTEAM
3706	347	trade	O
3707	347	Travis	B-PERSON
3708	347	Toomey	I-PERSON
3709	347	to	O
3710	347	Seattle	B-GEO-LOC
3711	347	for	O
3712	347	4th	O
3713	347	Rd	O
3714	347	Pick	O
3715	347	in	O
3716	347	'	O
3717	347	11	B-OTHER
3718	347	Bantam	I-OTHER
3719	347	Draft	I-OTHER
3720	347	.	O
3721	348	7	O
3722	348	20-year	O
3723	348	olds	O
3724	348	remain	O
3725	348	.	O
3726	349	#yxe	O
3727	349	#Blades	O
3728	349	#WHL	O
3729	349	RT	O
3730	349	@JR_Swish	O
3731	349	:	O
3732	349	Every	O
3733	349	time	O
3734	349	I	O
3735	349	look	O
3736	349	@NICKIMINAJ	O
3737	349	I	O
3738	349	just	O
3739	349	be	O
3740	349	lost	O
3741	349	for	O
3742	349	words	O
3743	349	damn	O
3744	349	!	O
3745	350	#shhhhhhh	O
3746	350	Kid	B-PERSON
3747	350	Cudi	I-PERSON
3748	350	Opens	O
3749	350	Up	O
3750	350	About	O
3751	350	Cocaine	O
3752	350	Use	O
3753	350	,	O
3754	350	Failed	O
3755	350	Lady	O
3756	350	Gaga	O
3757	350	Tour	O
3758	350	:	O
3759	350	by	O
3760	350	Mariel	B-PERSON
3761	350	Concepcion	I-PERSON
3762	350	,	O
3763	350	NY	B-GEO-LOC
3764	350	|	O
3765	350	September	O
3766	350	1	O
3767	350	...	O
3768	351	http://bit.ly/cZWGDi	O
3769	352	Now	O
3770	352	off	O
3771	352	for	O
3772	352	Sushi	O
3773	352	before	O
3774	352	Sundown	O
